base_fond,science_fond,ams,n_buildings,n_days,guests,employees
-0.12060599004017378,0.5185714594153771,0.0,0.0,0.943224262560761,0.3843108934201205,0.22307027879551292
0.7432375218834935,0.6078924924618573,0.0,0.0,0.943224262560761,0.3940362131087935,0.33460541819326933
-0.20023729884738897,0.6318530176124474,0.0,0.0,0.943224262560761,0.4255128526390367,0.2883141528559073
0.49607190753881186,0.6710973536870285,0.019148542155126763,0.1878091107778656,0.8756313548454837,0.329482217661603,0.43575558719297985
-0.08736592335448087,0.570158700037107,0.11836384583140241,0.0,0.9443624092069833,0.44517132424148254,0.258976573734829
-0.3276273465654117,0.6511539150594706,0.0,0.0,0.8424209502164757,0.3199422440223467,0.11153513939775646
0.4357293076817006,0.8119370377364833,0.13996428115772966,0.0,0.8686708484883863,0.45198468251128315,0.4973833272194737
1.3672763608997096,0.755247521795558,0.4165733228776578,0.1878091107778656,0.9280870622230846,0.46789234232549837,0.33460541819326933
0.8545768783289912,0.6934083271893795,0.054283207962192756,0.07779308082142294,0.9544450834699694,0.3018108105224636,0.3998492922536637
0.509180399392674,0.6027260738162247,0.13912823820729803,0.23214482771523032,0.9443624092069833,0.5585260696873234,0.5472907265907363
0.24023026727143146,0.6231234420711378,0.10443498775155127,0.07779308082142294,0.9280870622230846,0.4105154628664086,0.33460541819326933
1.4159338815233589,0.7033875246698877,0.25221022976873875,0.2722273796737458,0.930458207828055,0.6623427890898163,0.5720952963055016
1.541715373775103,0.8287723390850554,0.32680269276736384,0.4060954446110672,0.9990268926257038,0.646466677163484,0.6741623406776245
-0.8033156680653926,0.6031952688004034,0.030767948691238205,0.0,0.8601343461580133,0.6833628956710422,0.2883141528559073
1.232106067391103,0.7937796455730999,0.43909755939502404,1.0,0.9443624092069833,1.0,1.0
0.7122833936044665,0.7412653803867607,0.022360679774997897,0.2722273796737458,0.9960914933770786,0.5398929007409167,0.5361890013661855
1.1191625078877672,0.7069361039880855,0.2644554152719635,0.23214482771523032,0.9990268926257038,0.630072517441027,0.48204685253034196
1.02227490218776,0.8236686428452548,0.2750939233546729,0.0,0.9363178217997907,0.5676737890911627,0.5853283267612517
0.815212932045863,0.8336858956735388,0.3970894105865831,0.07779308082142294,0.943224262560761,0.39560339927438154,0.43575558719297985
-0.9557075951933011,0.8058643843468418,0.17481418706729726,0.1878091107778656,0.9466278342126948,0.8053304110231918,0.647724140763942
-1.5998218130206707,0.5384436692747979,0.060964470527239606,0.0,0.8970315243699816,0.20909127620559215,0.22307027879551292
-0.5869395689665565,0.6145821572371591,0.11429494010380921,0.0,0.8601343461580133,0.41193593186876915,0.22307027879551292
0.15517492796023813,0.6552475599847074,0.0,0.0,0.8944258678557022,0.3940362131087935,0.35355802691630167
-0.4022949427792763,0.599744666025193,0.0,0.0,0.861571400732946,0.38924437871559997,0.22307027879551292
-0.6288203462553801,0.6624907544102648,0.0,0.0,0.8700738898480012,0.3124114583645648,0.17677901345815084
0.48087325114665475,0.6847380978767434,0.06653319973266479,0.5865476904126026,0.9477551585271167,0.5929246182259612,0.5361890013661855
0.5740784057542742,0.8282973633976147,0.0,0.1878091107778656,0.998051115543332,0.3470673197396387,0.424653861968429
-0.6920669921548344,0.7413135525723027,0.07689820110596433,0.0,0.9397878056493667,0.5469688933691548,0.6262374451413452
-0.20981527223156432,0.5581111379565759,0.06403124237432849,0.0,0.8601343461580133,0.27834710652891387,0.258976573734829
0.8694887337123908,0.7413135525723027,0.0,0.07779308082142294,0.8601343461580133,0.5561585959452309,0.5418355874832054
-0.6537886015239138,0.5203054169139665,0.07935153852740769,0.0,0.8601343461580133,0.3149596620651371,0.17677901345815084
1.2532597440367965,0.7453905226018235,0.2513961017995307,0.76983320990898,0.9351535964609607,0.894821645618727,0.7563599009543027
1.8746833514379857,0.8585512527698579,0.4863983278480029,0.13748581121372921,0.9397878056493667,0.6930882153597154,0.6989669103923899
0.4522386741491077,0.7262339257439874,0.20245164031606824,0.13748581121372921,0.8630026723764446,0.5016607510192097,0.3998492922536637
0.19747176455740573,0.6695394215383031,0.15954100831238763,0.07779308082142294,0.9208772777137151,0.24344882811725477,0.22307027879551292
1.3337577982600466,0.8184364349113663,0.09386160024205852,0.1878091107778656,0.861571400732946,0.6928255810012779,0.5242641991936178
1.2453324807562822,0.8052444094501306,0.3482767099113386,0.13748581121372921,0.8714714182607513,0.6623427890898163,0.5472907265907363
0.930931036794361,0.7778970648743919,0.023094010767585032,0.13748581121372921,0.938634901808634,0.46275642631951835,0.3131187225706726
0.20350729370638634,0.640601992215936,0.18439088914585774,0.1878091107778656,0.9901470008506674,0.6277597215373752,0.7010432126517686
-0.2920384280529941,0.7341202007029056,0.0,0.0,0.8714714182607513,0.36672579134208466,0.17677901345815084
-0.2694742844148367,0.6220567834016049,0.057821564604681304,0.07779308082142294,0.8931158460305351,0.18336289567104233,0.258976573734829
0.8229258136921573,0.5981017012004438,0.266520793435209,0.07779308082142294,0.9443624092069833,0.587579343048648,0.6505722008216461
0.5719235890223835,0.7410337587922432,0.09128709291752768,0.0,0.9257000027701516,0.5262045694462882,0.41272905979586133
0.17487079546614845,0.7240159150438058,0.03915780041490243,0.0,0.8601343461580133,0.21836611221903962,0.258976573734829
-0.11325296570124209,0.6144463300157884,0.048304589153964794,0.0,0.9280870622230846,0.17770458768822275,0.2883141528559073
-0.2168625326946183,0.6324735371175503,0.039581140290126396,0.0,0.9280870622230846,0.4319084282117292,0.33460541819326933
-0.5846311395655556,0.6256518647898047,0.0720416546173115,0.0,0.8378512446561659,0.2510366847622051,0.22307027879551292
-0.3199308296820949,0.6716176669015006,0.040824829046386304,0.0,0.8770072580059964,0.3340552187989192,0.22307027879551292
-0.47766204930187806,0.5849918520447254,0.03872983346207417,0.0,0.9477551585271167,0.4824148979219642,0.3705117131325855
-0.7325445384314329,0.49187705509070057,0.0,0.0,0.9292746109838999,0.3271478565275643,0.258976573734829
1.4748361560157714,0.7893199277374413,0.27904599381941797,0.37561822155573116,0.9466278342126948,0.7154079525695343,0.44614055759102583
-1.2014857703059354,0.2958296265725185,0.05062937223917884,0.0,0.8770072580059964,0.17184770252511047,0.22307027879551292
1.2334198291154155,0.8562298913330706,0.1549085751876463,0.46278073320532404,0.9184411687142897,0.6338573531006113,0.424653861968429
1.2719541511790162,0.7628836572848657,0.25168763709540176,0.07779308082142294,0.8756313548454837,0.4242037941610371,0.43575558719297985
0.3356915177773872,0.6062062956868433,0.19334770061558357,0.5865476904126026,0.9685221622375786,0.7128632808197477,0.5895080732540121
0.5744654649182487,0.7397872610155831,0.17797939955698994,0.3090870902925473,0.9555479386898584,0.583581448905378,0.6014328754265799
1.1692332176206925,0.6064564529303369,0.34985234980869667,0.2722273796737458,0.8742501083583214,0.7163237523999628,0.6903829450223391
-0.13710188152312244,0.5114030898170222,0.11423659658795862,0.0,0.8783778590217215,0.2618084285704403,0.22307027879551292
0.11385567406540006,0.582620825143161,0.09702233419854077,0.0,0.8601343461580133,0.265249872150823,0.22307027879551292
-0.09997693375134778,0.59117909684848,0.07733045971672482,0.0,0.9268955350670316,0.34068804259968694,0.17677901345815084
1.8470203202891455,0.9052389777723563,0.4130778780488412,0.1878091107778656,0.8742501083583214,0.7595328261415842,0.7010432126517686
1.2314627516588816,0.7291343800483352,0.3726481808176,0.07779308082142294,0.7101153642394435,0.5049334852954795,0.46509316631405806
1.336509657087413,0.826318261932006,0.021908902300206645,0.07779308082142294,0.8983272289848883,0.5049334852954795,0.4558957377820063
0.9630306218967261,0.8248132129229092,0.17268468374467957,0.1878091107778656,0.8700738898480012,0.44632637452846363,0.5113844316514202
0.8452750109393002,0.5763744656933031,0.21534468494330974,0.13748581121372921,0.8824582539481916,0.8111226172084175,0.6294882868674145
-0.3408035764695008,0.3894446911101348,0.05612486080160912,0.07779308082142294,0.9351535964609607,0.3045247581297526,0.17677901345815084
-0.7862392776154857,0.37970681666611733,0.0,0.0,0.9409369844308109,0.15947877810420358,0.11153513939775646
0.03946111631629961,0.5641889772835603,0.15133847274679804,0.0,0.9397878056493667,0.4147411088308015,0.3131187225706726
-0.3314173129666428,0.5139144415008274,0.09119576013536301,0.0,0.930458207828055,0.418862407120431,0.3131187225706726
-1.292793068012942,0.6768797043816117,0.04697517074654084,0.0,0.8601343461580133,0.15947877810420358,0.17677901345815084
0.48804948478928795,0.6667157152658961,0.0161245154965971,0.0,0.861571400732946,0.3843108934201205,0.22307027879551292
-0.6798236748036675,0.5780166191230547,0.0776745346515403,0.0,0.8700738898480012,0.28146690017288617,0.22307027879551292
-1.9060740365483941,0.49621071323433424,0.028401877872187724,0.0,0.8253702965707415,0.5830749110344965,0.3858481878217172
0.26736878731170605,0.564439644792497,0.10526157893552614,0.0,0.8672622505148304,0.3149596620651371,0.258976573734829
0.6962664664599819,0.7325060437695767,0.27589853207293435,0.0,0.9466278342126948,0.9587980407810839,0.7110409116414733
0.6942918203153827,0.7181483183452341,0.03785938897200182,0.0,0.9110310981201915,0.3018108105224636,0.258976573734829
-1.4589766372460309,0.7413135525723027,0.040987803063838396,0.0,0.6706848078243111,0.36297497955385405,0.11153513939775646
-0.6486484581730866,0.36397057313248105,0.07222649560006816,0.0,0.8601343461580133,0.06767378909116273,0.258976573734829
0.8929555271444081,0.7327523426247893,0.029268868558020255,0.07779308082142294,0.8983272289848883,0.44165742392006707,0.3858481878217172
-0.11805581166179564,0.7105759670439386,0.09219544457292887,0.0,0.9268955350670316,0.46379633062031966,0.33460541819326933
0.6486529666117746,0.7698411455354013,0.0,0.0,0.9147554308250747,0.36857005430979567,0.3131187225706726
0.7653531327029552,0.697602825670483,0.085107774811314,0.0,0.933985547715142,0.6304548866812258,0.2883141528559073
0.7458069477588779,0.7307718568640577,0.13284075679800483,0.0,0.9245004383162407,0.630836381933828,0.33460541819326933
0.6001013175548782,0.6519031595615948,0.040824829046386304,0.0,0.9292746109838999,0.4708997047760324,0.2883141528559073
0.4816747961969409,0.5758680755290844,0.0,0.07779308082142294,0.8672622505148304,0.4541953651658962,0.22307027879551292
0.4023323802653346,0.5305091084375426,0.0,0.0,0.8601343461580133,0.38761603311350945,0.22307027879551292
0.45986180271350546,0.6906130119562791,0.010801234497346433,0.0,0.8601343461580133,0.5105107521986066,0.2883141528559073
-0.17855587511418775,0.5714707858969139,0.13152946437965907,0.0,0.9443624092069833,0.222817152006137,0.17677901345815084
0.759288213028002,0.7929838408326128,0.13882843128600617,0.07779308082142294,0.8601343461580133,0.5860913322980451,0.48204685253034196
0.25522229607294783,0.6758154333279403,0.0,0.0,0.9363178217997907,0.38093897873070265,0.3998492922536637
0.650932612536236,0.7302002492122774,0.026770630673681683,0.07779308082142294,0.8700738898480012,0.45853078035512546,0.4898977360288234
0.421805548197117,0.7144495993651071,0.012909944487358056,0.07779308082142294,0.9941210145229391,0.489672741408784,0.3858481878217172
2.16796366899884,0.9075578778993627,0.6443860126766668,0.5865476904126026,0.9397878056493667,0.9029276062214584,0.7592592801616984
1.199587104891509,0.8145312312632246,0.41396859784287987,0.1878091107778656,0.9268955350670316,0.6148524927963659,0.5935819919280985
0.4313408462337736,0.6783468324477503,0.07552041666551723,0.0,0.9397878056493667,0.3385062585860166,0.3998492922536637
-0.48300152668016344,0.5612931469814433,0.0,0.0,0.9454969253952177,0.45198468251128315,0.258976573734829
-0.0885132559177591,0.660989808972893,0.03719318934070232,0.0,0.8601343461580133,0.29339369426810236,0.22307027879551292
-0.19262129579029094,0.6292850472546674,0.0,0.0,0.8714714182607513,0.3317843796829061,0.17677901345815084
-0.18300966813943892,0.683068844848282,0.03692334401612797,0.07779308082142294,0.8742501083583214,0.36857005430979567,0.33460541819326933
0.16979742565115682,0.6014615892894583,0.15280706789936124,0.07779308082142294,0.8601343461580133,0.2875368091049901,0.258976573734829
0.3706136099037969,0.6914846726044265,0.0763544366752843,0.13748581121372921,0.8644282074448602,0.37219854722091533,0.3131187225706726
0.18521836972313918,0.5623269327310171,0.08875058685251982,0.13748581121372921,0.9292746109838999,0.3071952807074359,0.2883141528559073
2.454769771734581,0.9858279332885738,0.6321154957758907,0.6930937022530597,0.8891565785397137,0.8154646672926149,0.7807459757842952
0.18055907480031247,0.6297374723359063,0.1269514342836136,0.0,0.938634901808634,0.41749991710234324,0.3131187225706726
2.2870273900533276,0.9999999999999999,0.8452376391682204,0.9232845725769814,0.9280870622230846,0.8785374394511211,0.7488743097636524
1.639151691473569,0.858371452978491,0.4825936869320471,0.5634273323335968,0.943224262560761,0.7672811844492711,0.7377725845391017
3.206533513635873,0.9999999999999999,1.0,0.4893462681310254,0.8970315243699816,0.7845294466544561,0.8729351765332922
2.020785869443969,0.9270304425410169,0.8617037387254005,0.3090870902925473,0.938634901808634,0.6866680353644313,0.8611738743163602
3.8208968752784225,0.9999999999999999,1.0,0.6728403555640501,0.9420824621469683,1.0,1.0
2.5902776463378787,0.9999999999999999,0.5168687776731472,0.8578677632259302,0.9316378789706583,0.7802259717773227,0.9301863326281161
-0.27482090527391245,0.5681104325122882,0.09660917830792959,0.0,0.9328136503668327,0.45853078035512546,0.424653861968429
0.7055249658413248,0.7571588505128471,0.30494261755287666,0.23214482771523032,0.8864923674048979,0.7170073196367437,0.6765821034569313
-0.8777816110570508,0.5231162048946156,0.0,0.0,0.8601343461580133,0.10712804542625742,0.22307027879551292
0.8113487215250992,0.7730284644258195,0.0,0.1878091107778656,0.9397878056493667,0.36297497955385405,0.2883141528559073
-0.5869395689665565,0.8339723520268859,0.0,0.07779308082142294,0.9292746109838999,0.1390159478348479,0.22307027879551292
0.7536431372055609,0.6621876969737227,0.25157503850740043,0.0,0.9800132520195186,0.29905200225092193,0.22307027879551292
0.6340917207572933,0.6280278394598015,0.0753878858526576,0.07779308082142294,0.8783778590217215,0.3511886180292682,0.35355802691630167
0.19970234086841382,0.5675501127559786,0.0,0.07779308082142294,0.8756313548454837,0.3045247581297526,0.17677901345815084
0.5607259813662647,0.6940796474515964,0.0,0.07779308082142294,0.943224262560761,0.3124114583645648,0.22307027879551292
0.7596055886383378,0.6204724060461293,0.0,0.0,0.8601343461580133,0.5304302154106811,0.17677901345815084
0.6516527263070583,0.7005541412227383,0.017224014243685082,0.0,0.9316378789706583,0.48055002823772014,0.22307027879551292
1.9047951249735435,0.86408008036926,0.21005554820888053,0.0,0.9420824621469683,0.7939682356283838,0.6294882868674145
0.16214957769836755,0.6499289331024491,0.0,0.0,0.8770072580059964,0.265249872150823,0.17677901345815084
0.9300441126726618,0.8033693765345409,0.034496376621320685,0.0,0.8601343461580133,0.5698844717457758,0.3858481878217172
0.6652127028833865,0.7115928345831081,0.0,0.07779308082142294,0.8601343461580133,0.4991633862164863,0.2883141528559073
0.9992892913971703,0.7093900389740211,0.05455883674224247,0.0,0.9021862598634844,0.4991633862164863,0.4973833272194737
0.6334286030316583,0.7183270298636324,0.0,0.0,0.8824582539481916,0.19413463947927753,0.2883141528559073
0.9352988353831075,0.6036100870718972,0.0,0.0,0.9172168283540305,0.38924437871559997,0.3705117131325855
0.7085341347060132,0.7029733277934543,0.19991664929831798,0.435083241882607,0.930458207828055,0.5952988275398114,0.6052191958248312
0.5074552046575731,0.6610924415370085,0.23010142691140936,0.1878091107778656,0.8728634768809855,0.4343995804332474,0.647724140763942
1.8427646862543208,0.8529704266508205,0.16891812612426568,0.23214482771523032,0.8658480517393745,0.5752863704380837,0.517953147469658
0.9166075111297969,0.6700007202434923,0.04066120181860508,0.0,0.9861280821188778,0.4017290078900819,0.424653861968429
1.4282379111269226,0.7410434227773433,0.021602468994692866,0.0,0.8601343461580133,0.6173498575990893,0.6262374451413452
0.02065962358018012,0.6902725100468521,0.0,0.07779308082142294,0.9351535964609607,0.39245417187663445,0.3131187225706726
-0.12222214471072619,0.5642726183664667,0.0,0.0,0.9122768805617492,0.12383238503639363,0.17677901345815084
0.7248408972222677,0.6529010578136039,0.21234406043023665,0.0,0.9891465205188452,0.29339369426810236,0.3998492922536637
0.41110774840070946,0.7019830812240432,0.0,0.0,0.9047358802686061,0.22715256719536628,0.11153513939775646
0.15337582391980167,0.7183525282869914,0.0,0.0,0.8630026723764446,0.29905200225092193,0.3131187225706726
0.9810325701981066,0.7260136465143835,0.0,0.13748581121372921,0.9443624092069833,0.5763460825716927,0.44614055759102583
2.4826602442360253,0.9394587211294839,0.8595095500729859,0.4060954446110672,0.9477551585271167,0.7810026325568457,0.8356048794466436
0.7318214765629238,0.662440322624375,0.0,0.0,0.933985547715142,0.5934021696257126,0.424653861968429
0.6919917681639511,0.7687735066990224,0.18800709206481192,0.23214482771523032,0.9409369844308109,0.6885662340573969,0.562627201279868
1.2558653606694947,0.7989867430909916,0.21397040293772718,0.1878091107778656,0.9599254773146844,0.8922155669748856,0.6294882868674145
0.7319875006555928,0.7489501779945249,0.21745497618281046,0.13748581121372921,0.9990268926257038,0.8042553406372766,0.6014328754265799
0.1829340444609781,0.5778751226568095,0.11428035701729322,0.0,0.8347718269483586,0.2962468252888895,0.258976573734829
0.41048912877806887,0.5040714465153716,0.028867513459481287,0.13748581121372921,0.9292746109838999,0.4161262130485509,0.258976573734829
0.5635337882569562,0.6083818991358291,0.20549939172659368,0.0,0.9292746109838999,0.46379633062031966,0.33460541819326933
0.3285891082086207,0.7714703033217911,0.13686976778431875,0.07779308082142294,0.9789838141852627,0.6127424254971645,0.5113844316514202
0.9019894540255643,0.7173263500535361,0.27658633371878666,0.07779308082142294,0.9779513881382993,0.5008324411288467,0.3705117131325855
1.0599144249806645,0.8460989628620244,0.3109447968155548,0.46278073320532404,0.9316378789706583,0.807195280707436,0.6089184666172301
2.3443051666561794,0.905094290111883,1.0,0.07779308082142294,0.9511158498940584,0.7249989360198075,0.7442098906379135
0.32322368033463755,0.665071327865307,0.13344162269197218,0.0,0.9409369844308109,0.4757946039887259,0.3998492922536637
0.5198536079791819,0.5884867238090471,0.201585383067986,0.0,0.8983272289848883,0.40763773467508874,0.3131187225706726
0.9580564443687035,0.7636425477923234,0.29776948578836393,0.07779308082142294,0.9374782486805202,0.5693345401103724,0.4558957377820063
1.7641166212255073,0.8590516875832503,0.4364057744805859,0.0,0.956647384769163,0.6198104048695091,0.5720952963055016
-0.46712142338572465,0.6699777168926208,0.0,0.07779308082142294,0.9328136503668327,0.265249872150823,0.33460541819326933
0.05940400233771617,0.6339867332616979,0.11428035701729322,0.3433952724207115,0.9443624092069833,0.6822464761214975,0.5361890013661855
0.9249614294984939,0.6018852563413885,0.2985799725366723,0.1878091107778656,0.9409369844308109,0.6858478661447368,0.6089184666172301
1.3134231053509964,0.7613972363966308,0.340323375629709,0.13748581121372921,0.9420824621469683,0.46275642631951835,0.41272905979586133
0.4104328594799176,0.5858314680939647,0.1441295713354249,0.0,0.9316378789706583,0.46789234232549837,0.3131187225706726
0.6224412954662554,0.6150332951259879,0.1700490125424628,0.0,0.9021862598634844,0.4814850676599885,0.33460541819326933
-0.5631264608459826,0.7059038998460583,0.0,0.0,0.9328136503668327,0.12383238503639363,0.2883141528559073
0.564102546705325,0.664113113040371,0.13656500283747663,0.0,0.938634901808634,0.46687772460914784,0.3131187225706726
0.06903741231680319,0.4971644659567342,0.13290347374441847,0.07779308082142294,0.943224262560761,0.3843108934201205,0.35355802691630167
2.390800200989727,0.9799735912947865,0.895566859592292,0.23214482771523032,0.9363178217997907,0.8518994975355906,0.8329004259959668
0.3640303949025239,0.6849683362491394,0.048989794855663564,0.0,0.9280870622230846,0.4161262130485509,0.41272905979586133
0.44228001438824965,0.6785128435148706,0.17224014243685085,0.0,0.8409042292679456,0.39245417187663445,0.3998492922536637
1.3669016474096518,0.8100984126967329,0.0,0.07779308082142294,0.9861280821188778,0.5283307650829759,0.424653861968429
0.5962555717386335,0.6886034461449442,0.0,0.0,0.861571400732946,0.4002185532343357,0.3131187225706726
0.6418394049839559,0.5250279084162489,0.23408687845897444,0.07779308082142294,0.943224262560761,0.7588263527043569,0.7361221988663843
0.33880067200688624,0.644303875077664,0.0,0.0,0.9397878056493667,0.21379311108172339,0.2883141528559073
1.2787194799828063,0.8251981296805171,0.24832774042918898,0.07779308082142294,0.9443624092069833,0.6774165736385858,0.6262374451413452
0.7108070818362111,0.5677907191949698,0.23942987839170501,0.0,0.9443624092069833,0.6364565796070065,0.6294882868674145
1.3674753337692243,0.79620553144048,0.1312757911167681,0.07779308082142294,0.8572426999583622,0.36297497955385405,0.5113844316514202
0.34321498397317485,0.7441997507030382,0.08164965809277261,0.0,0.9184411687142897,0.3018108105224636,0.33460541819326933
-0.8174986747328629,0.5170979226855783,0.06937819061732103,0.07779308082142294,0.7814880155332473,0.2354995114493886,0.2883141528559073
2.231992643957521,0.9478582869221488,0.84684315745794,0.0,0.9409369844308109,0.5596973313385393,0.7258477823665339
1.612485253410055,0.7959043400541449,0.0,0.0,0.9970726540639552,0.7346833528531482,0.6262374451413452
1.409359774978787,0.7641616033620519,0.0,0.1878091107778656,0.9409369844308109,0.7881318332658553,0.6160712527409633
0.8811401623736504,0.8261337736382857,0.057154760664940824,0.2722273796737458,0.9522290605788504,0.6418936760261679,0.5576756969887823
-0.7967538320391944,0.7413135525723027,0.0705691150575094,0.0,0.9477551585271167,0.44400822475865964,0.35355802691630167
2.0836187690977415,0.9392259595626055,0.46838374580394365,0.3090870902925473,0.9990268926257038,0.8371833657924264,0.7240697400488871
1.334338820825687,0.8796783539473301,0.15275252316519466,0.07779308082142294,0.9409369844308109,0.636087730616342,0.47379318736349524
0.28004505135293817,0.7846488091540174,0.1701274032404343,0.7512364431114624,0.998051115543332,0.8256128239143183,0.773020755074312
0.7410498664804527,0.9262441096358989,0.5771279465306343,1.0,0.9990268926257038,0.6885662340573969,0.79167999782275
1.2676270525764797,0.7950890460012159,0.425076463709766,1.0,0.9748360059708383,0.9193366630524501,0.8235424875329062
1.9813054654421498,0.8927507113685899,0.7770842940119173,0.13748581121372921,0.9409369844308109,0.725863726039219,0.827351214279797
2.1972890199106754,0.958400054434664,0.6212219141874075,1.0,0.9990268926257038,1.0,1.0
1.4815012935792409,0.9386207857620402,0.41360609279844995,0.37561822155573116,0.930458207828055,1.0,0.9636909233923188
1.2934047992038218,0.7970049636076224,0.45790464800727526,1.0,0.9631736325239273,0.8117682818447522,0.9286894735317759
1.297198812762464,0.7476946436477654,0.41333198924512643,1.0,0.9420824621469683,0.8963038605044558,0.989357365507676
1.140879688204121,0.808629405523737,0.3946813060347973,1.0,0.9990268926257038,0.8891633376359075,0.8972326194731374
-0.5681515206486388,0.6014615892894583,0.08342661445845684,0.13748581121372921,0.8601343461580133,0.0,0.3858481878217172
1.2964760838798381,0.8451987225622583,0.43601605475028093,1.0,0.9769159564799725,0.7514071712636039,0.9435238848104994
1.3051575862525584,0.7783211888600402,0.0,0.0,0.9871370771883017,0.7719269265336298,0.48204685253034196
0.518205558903605,0.5594520260488812,0.21481775221491045,0.13748581121372921,0.9443624092069833,0.723911609044913,0.6641021154806073
0.810444508870696,0.6766467480996662,0.0,0.0,0.8644282074448602,0.5097253196886731,0.44614055759102583
-0.06547556370922808,0.5994731164441642,0.10387492478938312,0.0,0.9454969253952177,0.7430602270095815,0.6294882868674145
-0.6541113045408227,0.6114937065528768,0.0,0.13748581121372921,0.8572426999583622,0.3757498322664983,0.33460541819326933
-0.37067264676807266,0.543659434807371,0.0,0.0,0.8644282074448602,0.27834710652891387,0.11153513939775646
-0.17693093875818064,0.6301874126902148,0.0,0.0,0.7850626237469955,0.0,0.0
0.4266466431360341,0.5832200459390982,0.0,0.07779308082142294,0.8601343461580133,0.3199422440223467,0.17677901345815084
0.09290158268035086,0.5247575239015488,0.0,0.0,0.8601343461580133,0.36672579134208466,0.11153513939775646
-0.20238694704869706,0.5516436029326034,0.0,0.0,0.8601343461580133,0.2875368091049901,0.2883141528559073
0.7685820045970156,0.7684767589842451,0.04501851470969102,0.0,0.9245004383162407,0.3247803827854717,0.17677901345815084
0.5559139541181499,0.6939595584268201,0.09660917830792959,0.0,0.9328136503668327,0.5507057084195393,0.3858481878217172
0.8718685786678406,0.7332108375605597,0.14259499757471625,0.1878091107778656,0.933985547715142,0.6135896562521743,0.5045361133432068
1.2046679114398826,0.8210833883502415,0.42874234687047186,0.13748581121372921,0.9034633546770348,0.418862407120431,0.5303370403744525
0.8132403067964606,0.7961513000096145,0.26441129577484646,0.07779308082142294,0.9292746109838999,0.553151233494697,0.4558957377820063
2.516900334271933,0.9732590391322093,0.9678154093971985,0.4060954446110672,0.9466278342126948,0.9448813083555705,0.7963108553272401
2.018944360564945,0.8810842376151449,0.3173588925281071,0.5395724475308319,0.9810397188890834,0.8832224755651883,0.6903829450223391
1.7595028790930751,0.8824130754401823,0.5024009023346462,0.0,0.938634901808634,0.6492197969123229,0.7051171313258549
1.1410493923719613,0.8903418648358797,0.35586514299661326,0.07779308082142294,0.9374782486805202,0.5211355086786736,0.6813151268013576
1.5024783731952494,0.8734766938861612,0.4349636000096253,1.0,0.9990268926257038,0.9234794114481807,0.8922811151820517
-1.439930567384704,0.5540463098430246,0.041633319989322654,0.1878091107778656,0.9328136503668327,0.409082800847982,0.424653861968429
-0.6859145880246807,0.5999612594985817,0.015275252316519466,0.13748581121372921,0.8601343461580133,0.21836611221903962,0.2883141528559073
0.39267610558780874,0.7028963943352785,0.1702449216080566,0.23214482771523032,0.943224262560761,0.5779231409225585,0.7129680148243362
-1.5773864709539944,0.5660096396235348,0.03719318934070232,0.0,0.9208772777137151,0.5596973313385393,0.3131187225706726
1.2718309452101861,0.8485443154617491,0.38660056906321283,0.2722273796737458,0.9268955350670316,0.6718477025251106,0.6666767494869742
0.4935240600485229,0.591599387279318,0.059693662421846205,0.0,0.9351535964609607,0.28452944665445606,0.22307027879551292
